channel,comment
13,Channel 13: Huge fluctuation from 204.62 µV to -117.46 µV at sample 1459.
13,Channel 13: Huge fluctuation from -117.46 µV to 111.70 µV at sample 1460.
13,Channel 13: Huge fluctuation from 111.70 µV to 372.26 µV at sample 1461.
13,Channel 13: Huge fluctuation from 372.26 µV to 168.61 µV at sample 1462.
13,Channel 13: Huge fluctuation from 168.61 µV to -60.07 µV at sample 1463.
13,Channel 13: Huge fluctuation from -60.07 µV to 124.11 µV at sample 1464.
13,Channel 13: Huge fluctuation from 124.11 µV to 354.19 µV at sample 1465.
13,Channel 13: Huge fluctuation from 354.19 µV to 110.07 µV at sample 1466.
13,Channel 13: Huge fluctuation from 110.07 µV to -109.18 µV at sample 1467.
13,Channel 13: Huge fluctuation from -109.18 µV to 189.98 µV at sample 1468.
13,Channel 13: Huge fluctuation from 189.98 µV to 577.95 µV at sample 1469.
13,Channel 13: Huge fluctuation from 577.95 µV to 156.03 µV at sample 1470.
13,Channel 13: Huge fluctuation from 156.03 µV to -9.55 µV at sample 1471.
13,Channel 13: Huge fluctuation from -9.55 µV to 192.44 µV at sample 1472.
13,Channel 13: Huge fluctuation from 192.44 µV to 337.53 µV at sample 1473.
13,Channel 13: Huge fluctuation from 337.53 µV to 75.69 µV at sample 1474.
13,Channel 13: Huge fluctuation from 39.97 µV to 238.94 µV at sample 1476.
13,Channel 13: Huge fluctuation from 238.94 µV to 328.10 µV at sample 1477.
13,Channel 13: Huge fluctuation from 328.10 µV to -83.50 µV at sample 1478.
13,Channel 13: Huge fluctuation from -83.50 µV to 70.49 µV at sample 1479.
13,Channel 13: Huge fluctuation from 70.49 µV to 213.51 µV at sample 1480.
13,Channel 13: Huge fluctuation from 187.02 µV to -81.43 µV at sample 1482.
13,Channel 13: Huge fluctuation from -81.43 µV to 65.19 µV at sample 1483.
13,Channel 13: Huge fluctuation from 65.19 µV to 301.94 µV at sample 1484.
13,Channel 13: Huge fluctuation from 301.94 µV to 210.43 µV at sample 1485.
13,Channel 13: Huge fluctuation from 210.43 µV to -7.95 µV at sample 1486.
13,Channel 13: Huge fluctuation from -7.95 µV to 99.90 µV at sample 1487.
13,Channel 13: Huge fluctuation from 99.90 µV to 513.97 µV at sample 1488.
13,Channel 13: Huge fluctuation from 513.97 µV to 280.90 µV at sample 1489.
13,Channel 13: Huge fluctuation from 280.90 µV to -101.42 µV at sample 1490.
13,Channel 13: Huge fluctuation from -101.42 µV to 149.38 µV at sample 1491.
13,Channel 13: Huge fluctuation from 149.38 µV to 324.69 µV at sample 1492.
13,Channel 13: Huge fluctuation from 324.69 µV to 84.90 µV at sample 1493.
13,Channel 13: Huge fluctuation from 84.90 µV to -115.68 µV at sample 1494.
13,Channel 13: Huge fluctuation from -115.68 µV to 211.92 µV at sample 1495.
13,Channel 13: Huge fluctuation from 243.40 µV to 67.45 µV at sample 1497.
13,Channel 13: Huge fluctuation from 67.72 µV to 281.31 µV at sample 1499.
13,Channel 13: Huge fluctuation from 281.31 µV to 353.77 µV at sample 1500.
13,Channel 13: Huge fluctuation from 353.77 µV to -64.38 µV at sample 1501.
13,Channel 13: Huge fluctuation from -64.38 µV to -13.45 µV at sample 1502.
13,Channel 13: Huge fluctuation from -13.45 µV to 226.23 µV at sample 1503.
13,Channel 13: Huge fluctuation from 275.69 µV to 33.71 µV at sample 1505.
13,Channel 13: Huge fluctuation from 78.97 µV to 661.95 µV at sample 1507.
13,Channel 13: Huge fluctuation from 661.95 µV to 338.44 µV at sample 1508.
13,Channel 13: Huge fluctuation from 338.44 µV to -187.69 µV at sample 1509.
13,Channel 13: Huge fluctuation from -187.69 µV to 49.67 µV at sample 1510.
13,Channel 13: Huge fluctuation from 49.67 µV to 334.57 µV at sample 1511.
13,Channel 13: Huge fluctuation from 334.57 µV to 172.31 µV at sample 1512.
13,Channel 13: Huge fluctuation from 172.31 µV to -57.98 µV at sample 1513.
13,Channel 13: Huge fluctuation from -57.98 µV to 125.99 µV at sample 1514.
13,Channel 13: Huge fluctuation from 125.99 µV to 210.62 µV at sample 1515.
13,Channel 13: Huge fluctuation from 210.62 µV to 123.13 µV at sample 1516.
13,Channel 13: Huge fluctuation from 123.13 µV to 13.04 µV at sample 1517.
13,Channel 13: Huge fluctuation from 13.04 µV to 148.28 µV at sample 1518.
13,Channel 13: Huge fluctuation from 148.28 µV to 361.78 µV at sample 1519.
13,Channel 13: Huge fluctuation from 361.78 µV to 65.78 µV at sample 1520.
13,Channel 13: Huge fluctuation from 65.78 µV to -132.83 µV at sample 1521.
13,Channel 13: Huge fluctuation from -132.83 µV to 256.54 µV at sample 1522.
13,Channel 13: Huge fluctuation from 282.12 µV to 42.26 µV at sample 1524.
13,Channel 13: Huge fluctuation from 23.85 µV to 458.87 µV at sample 1526.
13,Channel 13: Huge fluctuation from 458.87 µV to 628.47 µV at sample 1527.
13,Channel 13: Huge fluctuation from 628.47 µV to 2.07 µV at sample 1528.
13,Channel 13: Huge fluctuation from -11.25 µV to 232.83 µV at sample 1530.
13,Channel 13: Huge fluctuation from 206.17 µV to -42.43 µV at sample 1532.
13,Channel 13: Huge fluctuation from -42.43 µV to 32.13 µV at sample 1533.
13,Channel 13: Huge fluctuation from 32.13 µV to 370.92 µV at sample 1534.
13,Channel 13: Huge fluctuation from 370.92 µV to 202.20 µV at sample 1535.
13,Channel 13: Huge fluctuation from 202.20 µV to -157.28 µV at sample 1536.
13,Channel 13: Huge fluctuation from -157.28 µV to 192.84 µV at sample 1537.
13,Channel 13: Huge fluctuation from 192.84 µV to 281.96 µV at sample 1538.
13,Channel 13: Huge fluctuation from 281.96 µV to 137.61 µV at sample 1539.
13,Channel 13: Huge fluctuation from 137.61 µV to -82.11 µV at sample 1540.
13,Channel 13: Huge fluctuation from -82.11 µV to 158.19 µV at sample 1541.
13,Channel 13: Huge fluctuation from 158.19 µV to 389.95 µV at sample 1542.
13,Channel 13: Huge fluctuation from 389.95 µV to 98.23 µV at sample 1543.
13,Channel 13: Huge fluctuation from 98.23 µV to 18.09 µV at sample 1544.
13,Channel 13: Huge fluctuation from 18.09 µV to 222.31 µV at sample 1545.
13,Channel 13: Huge fluctuation from 260.88 µV to 58.26 µV at sample 1547.
13,Channel 13: Huge fluctuation from 58.26 µV to -120.03 µV at sample 1548.
13,Channel 13: Huge fluctuation from -120.03 µV to 221.80 µV at sample 1549.
13,Channel 13: Huge fluctuation from 218.09 µV to 29.41 µV at sample 1551.
13,Channel 13: Huge fluctuation from 50.41 µV to 239.32 µV at sample 1553.
13,Channel 13: Huge fluctuation from 239.32 µV to 406.52 µV at sample 1554.
13,Channel 13: Huge fluctuation from 406.52 µV to -36.52 µV at sample 1555.
13,Channel 13: Huge fluctuation from -36.52 µV to 44.11 µV at sample 1556.
13,Channel 13: Huge fluctuation from 44.11 µV to 374.02 µV at sample 1557.
13,Channel 13: Huge fluctuation from 374.02 µV to 226.94 µV at sample 1558.
13,Channel 13: Huge fluctuation from 226.94 µV to 54.97 µV at sample 1559.
13,Channel 13: Huge fluctuation from 88.19 µV to 397.23 µV at sample 1561.
13,Channel 13: Huge fluctuation from 397.23 µV to 163.84 µV at sample 1562.
13,Channel 13: Huge fluctuation from 163.84 µV to 64.38 µV at sample 1563.
13,Channel 13: Huge fluctuation from 64.38 µV to 122.97 µV at sample 1564.
13,Channel 13: Huge fluctuation from 122.97 µV to 372.91 µV at sample 1565.
13,Channel 13: Huge fluctuation from 372.91 µV to 113.13 µV at sample 1566.
13,Channel 13: Huge fluctuation from 113.13 µV to -63.24 µV at sample 1567.
13,Channel 13: Huge fluctuation from -63.24 µV to 157.28 µV at sample 1568.
13,Channel 13: Huge fluctuation from 157.28 µV to 321.96 µV at sample 1569.
13,Channel 13: Huge fluctuation from 321.96 µV to 58.46 µV at sample 1570.
13,Channel 13: Huge fluctuation from 58.46 µV to -30.68 µV at sample 1571.
13,Channel 13: Huge fluctuation from -30.68 µV to 242.20 µV at sample 1572.
13,Channel 13: Huge fluctuation from 242.20 µV to 501.88 µV at sample 1573.
13,Channel 13: Huge fluctuation from 501.88 µV to 10.76 µV at sample 1574.
13,Channel 13: Huge fluctuation from 10.76 µV to -125.59 µV at sample 1575.
13,Channel 13: Huge fluctuation from -125.59 µV to 271.34 µV at sample 1576.
13,Channel 13: Huge fluctuation from 271.34 µV to 207.87 µV at sample 1577.
13,Channel 13: Huge fluctuation from 207.87 µV to 64.96 µV at sample 1578.
13,Channel 13: Huge fluctuation from 64.96 µV to 12.37 µV at sample 1579.
13,Channel 13: Huge fluctuation from 12.37 µV to 292.70 µV at sample 1580.
13,Channel 13: Huge fluctuation from 292.70 µV to 209.55 µV at sample 1581.
13,Channel 13: Huge fluctuation from 209.55 µV to -52.88 µV at sample 1582.
13,Channel 13: Huge fluctuation from -52.88 µV to 19.00 µV at sample 1583.
13,Channel 13: Huge fluctuation from 19.00 µV to 385.48 µV at sample 1584.
13,Channel 13: Huge fluctuation from 385.48 µV to 180.07 µV at sample 1585.
13,Channel 13: Huge fluctuation from 180.07 µV to -61.54 µV at sample 1586.
13,Channel 13: Huge fluctuation from -61.54 µV to 87.53 µV at sample 1587.
13,Channel 13: Huge fluctuation from 87.53 µV to 322.26 µV at sample 1588.
13,Channel 13: Huge fluctuation from 322.26 µV to 135.28 µV at sample 1589.
13,Channel 13: Huge fluctuation from 135.28 µV to -18.06 µV at sample 1590.
13,Channel 13: Huge fluctuation from -18.06 µV to 154.23 µV at sample 1591.
13,Channel 13: Huge fluctuation from 154.23 µV to 530.71 µV at sample 1592.
13,Channel 13: Huge fluctuation from 530.71 µV to 187.54 µV at sample 1593.
13,Channel 13: Huge fluctuation from 187.54 µV to -195.39 µV at sample 1594.
13,Channel 13: Huge fluctuation from -195.39 µV to 191.82 µV at sample 1595.
13,Channel 13: Huge fluctuation from 191.82 µV to 263.34 µV at sample 1596.
13,Channel 13: Huge fluctuation from 263.34 µV to 56.46 µV at sample 1597.
13,Channel 13: Huge fluctuation from 56.46 µV to -3.92 µV at sample 1598.
13,Channel 13: Huge fluctuation from -3.92 µV to 194.64 µV at sample 1599.
13,Channel 13: Huge fluctuation from 194.64 µV to 333.34 µV at sample 1600.
13,Channel 13: Huge fluctuation from 333.34 µV to 4.79 µV at sample 1601.
13,Channel 13: Huge fluctuation from 4.79 µV to 59.51 µV at sample 1602.
13,Channel 13: Huge fluctuation from 59.51 µV to 296.03 µV at sample 1603.
13,Channel 13: Huge fluctuation from 296.03 µV to 190.45 µV at sample 1604.
13,Channel 13: Huge fluctuation from 190.45 µV to 18.88 µV at sample 1605.
13,Channel 13: Huge fluctuation from -17.08 µV to 219.46 µV at sample 1607.
13,Channel 13: Huge fluctuation from 178.27 µV to -16.76 µV at sample 1609.
13,Channel 13: Huge fluctuation from -16.76 µV to 72.80 µV at sample 1610.
13,Channel 13: Huge fluctuation from 72.80 µV to 586.72 µV at sample 1611.
13,Channel 13: Huge fluctuation from 586.72 µV to 344.84 µV at sample 1612.
13,Channel 13: Huge fluctuation from 344.84 µV to -162.54 µV at sample 1613.
13,Channel 13: Huge fluctuation from -162.54 µV to 123.46 µV at sample 1614.
13,Channel 13: Huge fluctuation from 123.46 µV to 349.16 µV at sample 1615.
13,Channel 13: Huge fluctuation from 349.16 µV to 115.76 µV at sample 1616.
13,Channel 13: Huge fluctuation from 115.76 µV to -82.59 µV at sample 1617.
13,Channel 13: Huge fluctuation from -82.59 µV to 152.36 µV at sample 1618.
13,Channel 13: Huge fluctuation from 152.36 µV to 361.36 µV at sample 1619.
13,Channel 13: Huge fluctuation from 361.36 µV to 63.17 µV at sample 1620.
13,Channel 13: Huge fluctuation from 63.17 µV to -120.33 µV at sample 1621.
13,Channel 13: Huge fluctuation from -120.33 µV to 238.67 µV at sample 1622.
13,Channel 13: Huge fluctuation from 238.67 µV to 336.90 µV at sample 1623.
13,Channel 13: Huge fluctuation from 336.90 µV to 81.14 µV at sample 1624.
13,Channel 13: Huge fluctuation from 81.14 µV to -33.17 µV at sample 1625.
13,Channel 13: Huge fluctuation from -33.17 µV to 186.95 µV at sample 1626.
13,Channel 13: Huge fluctuation from 186.95 µV to 287.31 µV at sample 1627.
13,Channel 13: Huge fluctuation from 287.31 µV to -54.18 µV at sample 1628.
13,Channel 13: Huge fluctuation from -54.18 µV to 31.09 µV at sample 1629.
13,Channel 13: Huge fluctuation from 31.09 µV to 530.67 µV at sample 1630.
13,Channel 13: Huge fluctuation from 530.67 µV to 428.79 µV at sample 1631.
13,Channel 13: Huge fluctuation from 428.79 µV to -156.57 µV at sample 1632.
13,Channel 13: Huge fluctuation from -156.57 µV to 49.23 µV at sample 1633.
13,Channel 13: Huge fluctuation from 49.23 µV to 365.68 µV at sample 1634.
13,Channel 13: Huge fluctuation from 365.68 µV to 197.35 µV at sample 1635.
13,Channel 13: Huge fluctuation from 197.35 µV to -25.89 µV at sample 1636.
13,Channel 13: Huge fluctuation from -25.89 µV to 87.55 µV at sample 1637.
13,Channel 13: Huge fluctuation from 87.55 µV to 237.88 µV at sample 1638.
13,Channel 13: Huge fluctuation from 237.88 µV to 138.58 µV at sample 1639.
13,Channel 13: Huge fluctuation from 138.58 µV to 22.58 µV at sample 1640.
13,Channel 13: Huge fluctuation from 22.58 µV to 151.85 µV at sample 1641.
13,Channel 13: Huge fluctuation from 151.85 µV to 377.49 µV at sample 1642.
13,Channel 13: Huge fluctuation from 377.49 µV to 82.35 µV at sample 1643.
13,Channel 13: Huge fluctuation from 82.35 µV to -110.38 µV at sample 1644.
13,Channel 13: Huge fluctuation from -110.38 µV to 161.44 µV at sample 1645.
13,Channel 13: Huge fluctuation from 161.44 µV to 330.95 µV at sample 1646.
13,Channel 13: Huge fluctuation from 330.95 µV to 68.47 µV at sample 1647.
13,Channel 13: Huge fluctuation from 68.47 µV to -99.61 µV at sample 1648.
13,Channel 13: Huge fluctuation from -99.61 µV to 444.72 µV at sample 1649.
13,Channel 13: Huge fluctuation from 493.50 µV to -7.19 µV at sample 1651.
13,Channel 13: Huge fluctuation from 38.88 µV to 338.65 µV at sample 1653.
13,Channel 13: Huge fluctuation from 338.65 µV to 201.34 µV at sample 1654.
13,Channel 13: Huge fluctuation from 201.34 µV to 3.91 µV at sample 1655.
13,Channel 13: Huge fluctuation from 27.75 µV to 201.60 µV at sample 1657.
13,Channel 13: Huge fluctuation from 203.08 µV to -23.08 µV at sample 1659.
13,Channel 13: Huge fluctuation from -23.08 µV to 85.11 µV at sample 1660.
13,Channel 13: Huge fluctuation from 85.11 µV to 313.74 µV at sample 1661.
13,Channel 13: Huge fluctuation from 313.74 µV to 157.19 µV at sample 1662.
13,Channel 13: Huge fluctuation from 157.19 µV to -150.00 µV at sample 1663.
13,Channel 13: Huge fluctuation from -150.00 µV to 124.81 µV at sample 1664.
13,Channel 13: Huge fluctuation from 124.81 µV to 248.46 µV at sample 1665.
13,Channel 13: Huge fluctuation from 248.46 µV to 114.94 µV at sample 1666.
13,Channel 13: Huge fluctuation from 114.94 µV to -109.72 µV at sample 1667.
13,Channel 13: Huge fluctuation from -109.72 µV to 365.62 µV at sample 1668.
13,Channel 13: Huge fluctuation from 365.62 µV to 712.53 µV at sample 1669.
13,Channel 13: Huge fluctuation from 712.53 µV to 123.61 µV at sample 1670.
13,Channel 13: Huge fluctuation from 123.61 µV to -18.06 µV at sample 1671.
13,Channel 13: Huge fluctuation from -18.06 µV to 162.76 µV at sample 1672.
13,Channel 13: Huge fluctuation from 162.76 µV to 341.62 µV at sample 1673.
13,Channel 13: Huge fluctuation from 341.62 µV to 2.60 µV at sample 1674.
13,Channel 13: Huge fluctuation from 2.60 µV to -96.25 µV at sample 1675.
13,Channel 13: Huge fluctuation from -96.25 µV to 329.85 µV at sample 1676.
13,Channel 13: Huge fluctuation from 329.85 µV to 255.87 µV at sample 1677.
13,Channel 13: Huge fluctuation from 255.87 µV to 78.30 µV at sample 1678.
13,Channel 13: Huge fluctuation from 34.32 µV to 250.67 µV at sample 1680.
13,Channel 13: Huge fluctuation from 225.05 µV to -83.32 µV at sample 1682.
13,Channel 13: Huge fluctuation from -83.32 µV to 41.23 µV at sample 1683.
13,Channel 13: Huge fluctuation from 41.23 µV to 411.70 µV at sample 1684.
13,Channel 13: Huge fluctuation from 411.70 µV to 171.24 µV at sample 1685.
13,Channel 13: Huge fluctuation from 171.24 µV to -2.53 µV at sample 1686.
13,Channel 13: Huge fluctuation from -2.53 µV to 171.14 µV at sample 1687.
13,Channel 13: Huge fluctuation from 171.14 µV to 603.13 µV at sample 1688.
13,Channel 13: Huge fluctuation from 603.13 µV to 248.52 µV at sample 1689.
13,Channel 13: Huge fluctuation from 248.52 µV to -84.45 µV at sample 1690.
13,Channel 13: Huge fluctuation from -84.45 µV to 136.25 µV at sample 1691.
13,Channel 13: Huge fluctuation from 136.25 µV to 396.49 µV at sample 1692.
13,Channel 13: Huge fluctuation from 396.49 µV to 77.83 µV at sample 1693.
13,Channel 13: Huge fluctuation from 77.83 µV to 26.10 µV at sample 1694.
13,Channel 13: Huge fluctuation from 26.10 µV to 175.35 µV at sample 1695.
13,Channel 13: Huge fluctuation from 205.22 µV to -2.68 µV at sample 1697.
13,Channel 13: Huge fluctuation from -39.70 µV to 267.66 µV at sample 1699.
13,Channel 13: Huge fluctuation from 262.03 µV to 23.63 µV at sample 1701.
13,Channel 13: Huge fluctuation from 23.63 µV to 74.64 µV at sample 1702.
13,Channel 13: Huge fluctuation from 74.64 µV to 268.57 µV at sample 1703.
13,Channel 13: Huge fluctuation from 301.87 µV to -60.36 µV at sample 1705.
13,Channel 13: Huge fluctuation from -60.36 µV to 60.64 µV at sample 1706.
13,Channel 13: Huge fluctuation from 60.64 µV to 720.42 µV at sample 1707.
13,Channel 13: Huge fluctuation from 720.42 µV to 412.11 µV at sample 1708.
13,Channel 13: Huge fluctuation from 412.11 µV to -137.78 µV at sample 1709.
13,Channel 13: Huge fluctuation from -137.78 µV to 47.72 µV at sample 1710.
13,Channel 13: Huge fluctuation from 47.72 µV to 308.52 µV at sample 1711.
13,Channel 13: Huge fluctuation from 308.52 µV to 143.12 µV at sample 1712.
13,Channel 13: Huge fluctuation from 143.12 µV to -97.46 µV at sample 1713.
13,Channel 13: Huge fluctuation from -97.46 µV to 124.81 µV at sample 1714.
13,Channel 13: Huge fluctuation from 124.81 µV to 343.24 µV at sample 1715.
